4024.79,0,128.02
4049.79,0,124.97
4074.79,0,126.49
4099.78,0,126.49
4124.78,0,113.03
4149.78,0,119.63
4174.78,0,119.63
4199.78,0,115.32
4224.78,0,111.76
4249.78,0,105.16
4274.77,0,120.4
4299.77,0,112.52
4324.77,0,113.79
4349.77,0,118.36
4374.77,0,109.47
4399.77,0,123.44
4424.77,0,108.71
4449.77,0,108.71
4474.76,0,93.47
4499.76,0,77.98
4524.76,0,72.39
4549.76,0,77.98
4574.76,0,85.6
4599.76,0,86.36
4624.76,0,105.16
4649.75,0,66.55
4674.75,0,57.66
4699.75,0,87.12
4724.75,0,79.5
4749.75,0,81.79
4774.75,0,88.65
4799.75,0,83.31
4824.75,0,87.88
4849.74,0,84.07
4874.74,0,77.22
4899.74,0,84.84
4924.74,0,86.36
4949.74,0,85.6
4974.74,0,92.71
0,25,125.73
25,25,136.4
50,25,147.57
75,25,150.88
99.99,25,154.69
124.99,25,131.83
149.99,25,144.02
174.99,25,154.69
199.99,25,134.11
224.99,25,149.61
249.99,25,141.73
274.99,25,132.59
299.98,25,137.92
324.98,25,131.83
349.98,25,125.73
374.98,25,135.64
399.98,25,131.06
424.98,25,131.83
449.98,25,126.49
474.97,25,134.11
499.97,25,121.16
524.97,25,122.68
549.97,25,123.44
574.97,25,116.84
599.97,25,126.49
624.97,25,124.97
649.97,25,134.11
674.96,25,120.4
699.96,25,146.3
724.96,25,147.07
749.96,25,148.84
774.96,25,134.11
799.96,25,128.02
824.96,25,145.54
849.96,25,146.3
874.95,25,147.57
899.95,25,140.97
924.95,25,134.11
949.95,25,140.97
974.95,25,145.54
999.95,25,127.25
1024.95,25,149.61
1049.94,25,140.21
1074.94,25,137.92
1099.94,25,140.21
1124.94,25,132.59
1149.94,25,119.63
1174.94,25,117.6
1199.94,25,124.97
1224.94,25,119.63
1249.93,25,131.06
1274.93,25,111
1299.93,25,144.02
1324.93,25,107.95
1349.93,25,150.11
1374.93,25,148.84
1399.93,25,158.24
1424.92,25,150.11
1449.92,25,150.11
1474.92,25,129.54
1499.92,25,126.49
1524.92,25,116.08
1549.92,25,121.92
1574.92,25,113.03
1599.92,25,130.3
1624.91,25,129.54
1649.91,25,140.97
1674.91,25,128.78
1699.91,25,142.49
1724.91,25,131.83
1749.91,25,137.16
1774.91,25,135.64
1799.91,25,148.84
1824.9,25,110.24
1849.9,25,128.02
1874.9,25,130.3
1899.9,25,115.32
1924.9,25,143.26
1949.9,25,143.26
1974.9,25,131.83
1999.89,25,137.92
2024.89,25,139.45
2049.89,25,106.68
2074.89,25,137.92
2099.89,25,124.97
2124.89,25,99.31
2149.89,25,92.2
2174.89,25,96.52
2199.88,25,116.84
2224.88,25,119.63
2249.88,25,116.08
2274.88,25,104.39
2299.88,25,122.68
2324.88,25,121.92
2349.88,25,119.63
2374.87,25,110.24
2399.87,25,117.6
2424.87,25,118.87
2449.87,25,112.52
2474.87,25,115.32
2499.87,25,122.68
2524.87,25,110.24
2549.87,25,128.78
2574.86,25,122.68
2599.86,25,132.59
2624.86,25,131.83
2649.86,25,132.59
2674.86,25,134.87
2699.86,25,139.45
2724.86,25,137.92
2749.85,25,133.35
2774.85,25,144.02
2799.85,25,146.3
2824.85,25,134.87
2849.85,25,130.3
2874.85,25,134.87
2899.85,25,126.49
2924.85,25,116.84
2949.84,25,121.92
2974.84,25,121.92
2999.84,25,144.02
3024.84,25,147.57
3049.84,25,140.21
3074.84,25,136.4
3099.84,25,148.34
3124.84,25,151.38
3149.83,25,147.07
3174.83,25,152.91
3199.83,25,148.84
3224.83,25,145.54
3249.83,25,134.11
3274.83,25,127.25
3299.83,25,128.78
3324.82,25,125.73
3349.82,25,116.08
3374.82,25,125.73
3399.82,25,137.92
3424.82,25,144.78
3449.82,25,139.45
3474.82,25,134.87
3499.82,25,119.63
3524.81,25,109.47
3549.81,25,108.71
3574.81,25,112.52
3599.81,25,118.87
3624.81,25,115.32
3649.81,25,100.84
3674.81,25,104.39
3699.8,25,95.76
3724.8,25,99.31
3749.8,25,105.16
3774.8,25,92.2
3799.8,25,102.11
3824.8,25,91.44
3849.8,25,90.68
3874.8,25,87.88
3899.79,25,90.68
3924.79,25,94.23
3949.79,25,110.24
3974.79,25,104.39
3999.79,25,124.21
4024.79,25,124.97
4049.79,25,122.68
4074.79,25,116.84
4099.78,25,121.92
4124.78,25,101.35
4149.78,25,122.68
4174.78,25,97.03
4199.78,25,126.49
4224.78,25,118.87
4249.78,25,108.71
4274.77,25,149.61
4299.77,25,114.55
4324.77,25,102.87
4349.77,25,128.78
4374.77,25,118.87
4399.77,25,124.97
4424.77,25,117.6
4449.77,25,106.68
4474.76,25,105.92
4499.76,25,74.93
4524.76,25,71.63
4549.76,25,73.66
4574.76,25,82.55
4599.76,25,98.55
4624.76,25,98.55
4649.75,25,62.74
4674.75,25,58.42
4699.75,25,74.93
4724.75,25,82.55
4749.75,25,86.36
4774.75,25,84.07
4799.75,25,96.52
4824.75,25,92.2
4849.74,25,72.39
4874.74,25,86.36
4899.74,25,84.07
4924.74,25,85.6
4949.74,25,83.31
4974.74,25,85.6
0,50,183.64
25,50,171.45
50,50,168.4
75,50,169.16
99.99,50,144.02
124.99,50,130.3
149.99,50,140.97
174.99,50,155.45
199.99,50,162.81
224.99,50,150.11
249.99,50,140.97
274.99,50,131.06
299.98,50,140.97
324.98,50,130.3
349.98,50,139.45
374.98,50,142.49
399.98,50,139.45
424.98,50,140.97
449.98,50,137.16
474.97,50,129.54
499.97,50,138.68
524.97,50,132.59
549.97,50,123.44
574.97,50,116.08
599.97,50,125.73
624.97,50,124.21
649.97,50,133.35
674.96,50,126.49
699.96,50,139.45
724.96,50,135.64
749.96,50,147.07
774.96,50,142.49
799.96,50,135.64
824.96,50,141.73
849.96,50,143.26
874.95,50,143.26
899.95,50,139.45
924.95,50,142.49
949.95,50,146.3
974.95,50,152.15
999.95,50,146.3
1024.95,50,144.02
1049.94,50,149.61
1074.94,50,144.78
1099.94,50,138.68
1124.94,50,134.11
1149.94,50,124.21
1174.94,50,137.16
1199.94,50,113.79
1224.94,50,121.16
1249.93,50,114.55
1274.93,50,116.84
1299.93,50,130.3
1324.93,50,120.4
1349.93,50,142.49
1374.93,50,137.92
1399.93,50,147.07
1424.92,50,153.42
1449.92,50,140.97
1474.92,50,133.35
1499.92,50,121.16
1524.92,50,116.08
1549.92,50,113.03
1574.92,50,111.76
1599.92,50,123.44
1624.91,50,144.78
1649.91,50,144.02
1674.91,50,140.21
1699.91,50,137.92
1724.91,50,124.97
1749.91,50,137.16
1774.91,50,132.59
1799.91,50,141.73
1824.9,50,128.02
1849.9,50,134.87
1874.9,50,136.4
1899.9,50,152.91
1924.9,50,143.26
1949.9,50,141.73
1974.9,50,120.4
1999.89,50,140.97
2024.89,50,131.83
2049.89,50,111
2074.89,50,111.76
2099.89,50,119.63
2124.89,50,112.52
2149.89,50,106.68
2174.89,50,87.88
2199.88,50,125.73
2224.88,50,129.54
2249.88,50,107.19
2274.88,50,111
2299.88,50,120.4
2324.88,50,116.84
2349.88,50,120.4
2374.87,50,109.47
2399.87,50,111
2424.87,50,115.32
2449.87,50,113.79
2474.87,50,113.79
2499.87,50,105.16
2524.87,50,95.76
2549.87,50,104.39
2574.86,50,153.42
2599.86,50,152.91
2624.86,50,141.73
2649.86,50,142.49
2674.86,50,117.6
2699.86,50,142.49
2724.86,50,150.11
2749.85,50,134.11
2774.85,50,156.72
2799.85,50,153.42
2824.85,50,142.49
2849.85,50,139.45
2874.85,50,140.97
2899.85,50,116.84
2924.85,50,113.79
2949.84,50,123.44
2974.84,50,124.97
2999.84,50,140.97
3024.84,50,144.78
3049.84,50,143.26
3074.84,50,149.61
3099.84,50,147.57
3124.84,50,150.11
3149.83,50,152.15
3174.83,50,144.78
3199.83,50,151.38
3224.83,50,154.69
3249.83,50,144.78
3274.83,50,138.68
3299.83,50,140.97
3324.82,50,135.64
3349.82,50,124.97
3374.82,50,114.55
3399.82,50,144.02
3424.82,50,132.59
3449.82,50,125.73
3474.82,50,120.4
3499.82,50,122.68
3524.81,50,109.47
3549.81,50,118.36
3574.81,50,119.63
3599.81,50,115.32
3624.81,50,115.32
3649.81,50,105.16
3674.81,50,114.55
3699.8,50,106.68
3724.8,50,102.87
3749.8,50,101.35
3774.8,50,102.11
3799.8,50,102.11
3824.8,50,86.36
3849.8,50,90.68
3874.8,50,87.88
3899.79,50,89.92
3924.79,50,88.65
3949.79,50,92.71
3974.79,50,119.63
3999.79,50,126.49
4024.79,50,111
4049.79,50,125.73
4074.79,50,118.36
4099.78,50,118.36
4124.78,50,108.71
4149.78,50,120.4
4174.78,50,97.79
4199.78,50,101.35
4224.78,50,115.32
4249.78,50,121.92
4274.77,50,141.73
4299.77,50,113.03
4324.77,50,120.4
4349.77,50,116.08
4374.77,50,114.55
4399.77,50,119.63
4424.77,50,116.08
4449.77,50,116.08
4474.76,50,103.63
4499.76,50,77.22
4524.76,50,70.36
4549.76,50,81.03
4574.76,50,77.22
4599.76,50,81.79
4624.76,50,60.45
4649.75,50,71.12
4674.75,50,72.39
4699.75,50,68.58
4724.75,50,69.85
4749.75,50,84.07
4774.75,50,78.74
4799.75,50,93.47
4824.75,50,89.15
4849.74,50,77.22
4874.74,50,77.98
4899.74,50,84.07
4924.74,50,85.6
4949.74,50,89.92
4974.74,50,75.69
0,75,173.74
25,75,158.24
50,75,167.64
75,75,161.29
99.99,75,144.78
124.99,75,151.38
149.99,75,159.77
174.99,75,153.42
199.99,75,159.77
224.99,75,160.53
249.99,75,134.87
274.99,75,129.54
299.98,75,134.11
324.98,75,137.92
349.98,75,147.57
374.98,75,143.26
399.98,75,138.68
424.98,75,131.83
449.98,75,134.11
474.97,75,139.45
499.97,75,147.07
524.97,75,131.06
549.97,75,119.63
574.97,75,119.63
599.97,75,121.92
624.97,75,115.32
649.97,75,123.44
674.96,75,117.6
699.96,75,137.92
724.96,75,132.59
749.96,75,144.78
774.96,75,138.68
799.96,75,137.92
824.96,75,142.49
849.96,75,145.54
874.95,75,138.68
899.95,75,140.97
924.95,75,134.87
949.95,75,147.57
974.95,75,150.11
999.95,75,146.3
1024.95,75,148.84
1049.94,75,145.54
1074.94,75,142.49
1099.94,75,138.68
1124.94,75,147.07
1149.94,75,128.02
1174.94,75,128.02
1199.94,75,123.44
1224.94,75,124.97
1249.93,75,116.08
1274.93,75,119.63
1299.93,75,125.73
1324.93,75,126.49
1349.93,75,139.45
1374.93,75,131.83
1399.93,75,146.3
1424.92,75,133.35
1449.92,75,140.21
1474.92,75,134.87
1499.92,75,123.44
1524.92,75,113.79
1549.92,75,119.63
1574.92,75,96.52
1599.92,75,137.16
1624.91,75,141.73
1649.91,75,144.02
1674.91,75,133.35
1699.91,75,143.26
1724.91,75,122.68
1749.91,75,126.49
1774.91,75,116.08
1799.91,75,122.68
1824.9,75,128.02
1849.9,75,136.4
1874.9,75,137.16
1899.9,75,134.11
1924.9,75,110.24
1949.9,75,133.35
1974.9,75,109.47
1999.89,75,138.68
2024.89,75,134.87
2049.89,75,108.71
2074.89,75,106.68
2099.89,75,114.55
2124.89,75,107.19
2149.89,75,105.92
2174.89,75,113.79
2199.88,75,110.24
2224.88,75,131.83
2249.88,75,135.64
2274.88,75,112.52
2299.88,75,113.79
2324.88,75,116.84
2349.88,75,120.4
2374.87,75,110.24
2399.87,75,102.87
2424.87,75,122.68
2449.87,75,120.4
2474.87,75,124.97
2499.87,75,144.78
2524.87,75,129.54
2549.87,75,155.45
2574.86,75,159.77
2599.86,75,148.34
2624.86,75,144.78
2649.86,75,144.78
2674.86,75,151.38
2699.86,75,144.78
2724.86,75,159.77
2749.85,75,151.38
2774.85,75,147.57
2799.85,75,157.48
2824.85,75,152.91
2849.85,75,144.78
2874.85,75,141.73
2899.85,75,124.97
2924.85,75,119.63
2949.84,75,118.87
2974.84,75,118.36
2999.84,75,134.87
3024.84,75,140.21
3049.84,75,148.84
3074.84,75,143.26
3099.84,75,146.3
3124.84,75,137.16
3149.83,75,147.07
3174.83,75,141.73
3199.83,75,128.78
3224.83,75,148.84
3249.83,75,147.57
3274.83,75,141.73
3299.83,75,149.61
3324.82,75,144.78
3349.82,75,131.83
3374.82,75,121.16
3399.82,75,141.73
3424.82,75,125.73
3449.82,75,128.02
3474.82,75,131.06
3499.82,75,118.87
3524.81,75,139.45
3549.81,75,118.87
3574.81,75,125.73
3599.81,75,125.73
3624.81,75,116.08
3649.81,75,116.84
3674.81,75,111.76
3699.8,75,111.76
3724.8,75,112.52
3749.8,75,107.95
3774.8,75,100.84
3799.8,75,102.11
3824.8,75,97.03
3849.8,75,94.23
3874.8,75,95.76
3899.79,75,92.2
3924.79,75,88.65
3949.79,75,92.71
3974.79,75,107.95
3999.79,75,127.25
4024.79,75,99.31
4049.79,75,120.4
4074.79,75,102.11
4099.78,75,97.03
4124.78,75,92.71
4149.78,75,108.71
4174.78,75,107.19
4199.78,75,97.79
4224.78,75,110.24
4249.78,75,135.64
4274.77,75,133.35
4299.77,75,119.63
4324.77,75,121.92
4349.77,75,118.36
4374.77,75,113.79
4399.77,75,121.92
4424.77,75,111
4449.77,75,111.76
4474.76,75,92.2
4499.76,75,87.12
4524.76,75,71.12
4549.76,75,81.79
4574.76,75,72.9
4599.76,75,68.58
4624.76,75,62.74
4649.75,75,72.9
4674.75,75,70.36
4699.75,75,67.82
4724.75,75,69.85
4749.75,75,79.5
4774.75,75,77.22
4799.75,75,78.74
4824.75,75,76.45
4849.74,75,91.44
4874.74,75,77.22
4899.74,75,81.79
4924.74,75,84.84
4949.74,75,92.71
4974.74,75,87.88
0,99.99,156.72
25,99.99,149.61
50,99.99,163.83
75,99.99,156.72
99.99,99.99,164.59
124.99,99.99,156.72
149.99,99.99,166.12
174.99,99.99,161.29
199.99,99.99,120.4
224.99,99.99,136.4
249.99,99.99,134.87
274.99,99.99,137.16
299.98,99.99,145.54
324.98,99.99,134.87
349.98,99.99,153.42
374.98,99.99,137.16
399.98,99.99,138.68
424.98,99.99,141.73
449.98,99.99,140.21
474.97,99.99,135.64
499.97,99.99,134.11
524.97,99.99,124.97
549.97,99.99,123.44
574.97,99.99,113.79
599.97,99.99,128.02
624.97,99.99,116.84
649.97,99.99,115.32
674.96,99.99,108.71
699.96,99.99,114.55
724.96,99.99,123.44
749.96,99.99,140.97
774.96,99.99,113.03
799.96,99.99,140.97
824.96,99.99,122.68
849.96,99.99,138.68
874.95,99.99,137.16
899.95,99.99,142.49
924.95,99.99,137.92
949.95,99.99,154.69
974.95,99.99,162.81
999.95,99.99,156.72
1024.95,99.99,155.96
1049.94,99.99,162.05
1074.94,99.99,150.11
1099.94,99.99,143.26
1124.94,99.99,145.54
1149.94,99.99,134.87
1174.94,99.99,130.3
1199.94,99.99,111
1224.94,99.99,128.02
1249.93,99.99,124.97
1274.93,99.99,120.4
1299.93,99.99,129.54
1324.93,99.99,130.3
1349.93,99.99,134.11
1374.93,99.99,131.83
1399.93,99.99,131.06
1424.92,99.99,135.64
1449.92,99.99,147.57
1474.92,99.99,134.11
1499.92,99.99,140.97
1524.92,99.99,134.11
1549.92,99.99,66.55
1574.92,99.99,125.73
1599.92,99.99,132.59
1624.91,99.99,117.6
1649.91,99.99,139.45
1674.91,99.99,115.32
1699.91,99.99,140.97
1724.91,99.99,105.16
1749.91,99.99,122.68
1774.91,99.99,92.2
1799.91,99.99,121.92
1824.9,99.99,111.76
1849.9,99.99,128.78
1874.9,99.99,127.25
1899.9,99.99,106.68
1924.9,99.99,137.92
1949.9,99.99,116.84
1974.9,99.99,124.97
1999.89,99.99,127.25
2024.89,99.99,99.31
2049.89,99.99,100.08
2074.89,99.99,102.11
2099.89,99.99,108.71
2124.89,99.99,99.31
2149.89,99.99,117.6
2174.89,99.99,113.03
2199.88,99.99,118.36
2224.88,99.99,127.25
2249.88,99.99,131.83
2274.88,99.99,115.32
2299.88,99.99,124.21
2324.88,99.99,121.92
2349.88,99.99,113.79
2374.87,99.99,109.47
2399.87,99.99,118.87
2424.87,99.99,127.25
2449.87,99.99,129.54
2474.87,99.99,134.87
2499.87,99.99,134.11
2524.87,99.99,158.24
2549.87,99.99,156.72
2574.86,99.99,166.88
2599.86,99.99,151.38
2624.86,99.99,144.02
2649.86,99.99,143.26
2674.86,99.99,144.78
2699.86,99.99,148.34
2724.86,99.99,148.34
2749.85,99.99,121.92
2774.85,99.99,155.96
2799.85,99.99,165.35
2824.85,99.99,159.77
2849.85,99.99,152.91
2874.85,99.99,154.18
2899.85,99.99,121.92
2924.85,99.99,125.73
2949.84,99.99,126.49
2974.84,99.99,129.54
2999.84,99.99,138.68
3024.84,99.99,133.35
3049.84,99.99,151.38
3074.84,99.99,137.16
3099.84,99.99,146.3
3124.84,99.99,137.92
3149.83,99.99,141.73
3174.83,99.99,136.4
3199.83,99.99,140.97
3224.83,99.99,144.78
3249.83,99.99,147.57
3274.83,99.99,126.49
3299.83,99.99,150.11
3324.82,99.99,137.16
3349.82,99.99,135.64
3374.82,99.99,127.25
3399.82,99.99,131.83
3424.82,99.99,135.64
3449.82,99.99,131.83
3474.82,99.99,140.97
3499.82,99.99,123.44
3524.81,99.99,118.36
3549.81,99.99,115.32
3574.81,99.99,128.78
3599.81,99.99,118.36
3624.81,99.99,124.21
3649.81,99.99,116.08
3674.81,99.99,111.76
3699.8,99.99,118.36
3724.8,99.99,115.32
3749.8,99.99,112.52
3774.8,99.99,106.68
3799.8,99.99,102.11
3824.8,99.99,100.84
3849.8,99.99,97.79
3874.8,99.99,99.31
3899.79,99.99,91.44
3924.79,99.99,84.07
3949.79,99.99,102.87
3974.79,99.99,93.47
3999.79,99.99,101.35
4024.79,99.99,92.2
4049.79,99.99,107.19
4074.79,99.99,101.35
4099.78,99.99,97.79
4124.78,99.99,92.71
4149.78,99.99,109.47
4174.78,99.99,106.68
4199.78,99.99,102.11
4224.78,99.99,105.16
4249.78,99.99,118.87
4274.77,99.99,111
4299.77,99.99,133.35
4324.77,99.99,119.63
4349.77,99.99,118.36
4374.77,99.99,107.95
4399.77,99.99,109.47
4424.77,99.99,99.31
4449.77,99.99,102.11
4474.76,99.99,93.47
4499.76,99.99,93.47
4524.76,99.99,87.12
4549.76,99.99,84.07
4574.76,99.99,66.55
4599.76,99.99,71.12
4624.76,99.99,63.25
4649.75,99.99,61.98
4674.75,99.99,72.9
4699.75,99.99,62.74
4724.75,99.99,69.09
4749.75,99.99,77.22
4774.75,99.99,74.93
4799.75,99.99,75.69
4824.75,99.99,77.98
4849.74,99.99,85.6
4874.74,99.99,81.79
4899.74,99.99,77.22
4924.74,99.99,79.5
4949.74,99.99,97.03
4974.74,99.99,84.07
0,124.99,154.18
25,124.99,150.11
50,124.99,161.29
75,124.99,155.45
99.99,124.99,166.12
124.99,124.99,137.92
149.99,124.99,147.07
174.99,124.99,153.42
199.99,124.99,144.78
224.99,124.99,144.02
249.99,124.99,139.45
274.99,124.99,134.87
299.98,124.99,130.3
324.98,124.99,128.02
349.98,124.99,143.26
374.98,124.99,129.54
399.98,124.99,127.25
424.98,124.99,132.59
449.98,124.99,141.73
474.97,124.99,124.97
499.97,124.99,134.87
524.97,124.99,113.79
549.97,124.99,112.52
574.97,124.99,99.31
599.97,124.99,113.03
624.97,124.99,113.79
649.97,124.99,113.03
674.96,124.99,102.87
699.96,124.99,119.63
724.96,124.99,109.47
749.96,124.99,105.92
774.96,124.99,111
799.96,124.99,127.25
824.96,124.99,127.25
849.96,124.99,144.02
874.95,124.99,140.97
899.95,124.99,144.78
924.95,124.99,153.42
949.95,124.99,157.48
974.95,124.99,166.12
999.95,124.99,147.07
1024.95,124.99,154.69
1049.94,124.99,139.45
1074.94,124.99,138.68
1099.94,124.99,105.16
1124.94,124.99,147.57
1149.94,124.99,144.02
1174.94,124.99,121.92
1199.94,124.99,125.73
1224.94,124.99,127.25
1249.93,124.99,124.97
1274.93,124.99,128.02
1299.93,124.99,134.11
1324.93,124.99,131.06
1349.93,124.99,134.87
1374.93,124.99,131.83
1399.93,124.99,138.68
1424.92,124.99,121.92
1449.92,124.99,132.59
1474.92,124.99,124.97
1499.92,124.99,137.92
1524.92,124.99,128.78
1549.92,124.99,131.83
1574.92,124.99,126.49
1599.92,124.99,128.78
1624.91,124.99,123.44
1649.91,124.99,140.97
1674.91,124.99,121.16
1699.91,124.99,127.25
1724.91,124.99,97.79
1749.91,124.99,123.44
1774.91,124.99,98.55
1799.91,124.99,60.45
1824.9,124.99,109.47
1849.9,124.99,111.76
1874.9,124.99,113.03
1899.9,124.99,107.95
1924.9,124.99,111
1949.9,124.99,120.4
1974.9,124.99,111.76
1999.89,124.99,109.47
2024.89,124.99,98.55
2049.89,124.99,101.35
2074.89,124.99,108.71
2099.89,124.99,103.63
2124.89,124.99,97.03
2149.89,124.99,114.55
2174.89,124.99,116.08
2199.88,124.99,125.73
2224.88,124.99,128.78
2249.88,124.99,124.97
2274.88,124.99,129.54
2299.88,124.99,122.68
2324.88,124.99,123.44
2349.88,124.99,128.78
2374.87,124.99,116.08
2399.87,124.99,132.59
2424.87,124.99,142.49
2449.87,124.99,131.06
2474.87,124.99,115.32
2499.87,124.99,155.45
2524.87,124.99,169.93
2549.87,124.99,159
2574.86,124.99,160.53
2599.86,124.99,121.92
2624.86,124.99,152.91
2649.86,124.99,155.96
2674.86,124.99,170.69
2699.86,124.99,162.81
2724.86,124.99,166.88
2749.85,124.99,144.78
2774.85,124.99,152.15
2799.85,124.99,164.59
2824.85,124.99,162.05
2849.85,124.99,162.05
2874.85,124.99,142.49
2899.85,124.99,131.83
2924.85,124.99,135.64
2949.84,124.99,128.78
2974.84,124.99,128.78
2999.84,124.99,137.92
3024.84,124.99,126.49
3049.84,124.99,128.78
3074.84,124.99,131.06
3099.84,124.99,137.92
3124.84,124.99,134.11
3149.83,124.99,142.49
3174.83,124.99,132.59
3199.83,124.99,147.57
3224.83,124.99,140.97
3249.83,124.99,141.73
3274.83,124.99,127.25
3299.83,124.99,139.45
3324.82,124.99,138.68
3349.82,124.99,145.54
3374.82,124.99,123.44
3399.82,124.99,133.35
3424.82,124.99,144.78
3449.82,124.99,148.84
3474.82,124.99,135.64
3499.82,124.99,133.35
3524.81,124.99,111.76
3549.81,124.99,108.71
3574.81,124.99,129.54
3599.81,124.99,121.16
3624.81,124.99,127.25
3649.81,124.99,113.79
3674.81,124.99,121.16
3699.8,124.99,122.68
3724.8,124.99,120.4
3749.8,124.99,114.55
3774.8,124.99,110.24
3799.8,124.99,107.95
3824.8,124.99,105.92
3849.8,124.99,109.47
3874.8,124.99,100.84
3899.79,124.99,98.55
3924.79,124.99,94.23
3949.79,124.99,96.52
3974.79,124.99,91.44
3999.79,124.99,97.03
4024.79,124.99,92.2
4049.79,124.99,97.03
4074.79,124.99,93.47
4099.78,124.99,102.11
4124.78,124.99,94.23
4149.78,124.99,89.15
4174.78,124.99,117.6
4199.78,124.99,105.92
4224.78,124.99,101.35
4249.78,124.99,125.73
4274.77,124.99,129.54
4299.77,124.99,122.68
4324.77,124.99,132.59
4349.77,124.99,115.32
4374.77,124.99,111.76
4399.77,124.99,107.19
4424.77,124.99,97.03
4449.77,124.99,90.68
4474.76,124.99,102.11
4499.76,124.99,99.31
4524.76,124.99,90.68
4549.76,124.99,79.5
4574.76,124.99,71.12
4599.76,124.99,71.12
4624.76,124.99,63.25
4649.75,124.99,68.58
4674.75,124.99,64.77
4699.75,124.99,62.74
4724.75,124.99,68.58
4749.75,124.99,88.65
4774.75,124.99,80.26
4799.75,124.99,73.66
4824.75,124.99,66.55
4849.74,124.99,80.26
4874.74,124.99,81.03
4899.74,124.99,75.69
4924.74,124.99,74.17
4949.74,124.99,95.76
4974.74,124.99,96.52
0,149.99,161.29
25,149.99,128.78
50,149.99,150.88
75,149.99,148.84
99.99,149.99,155.45
124.99,149.99,145.54
149.99,149.99,156.72
174.99,149.99,117.6
199.99,149.99,142.49
224.99,149.99,132.59
249.99,149.99,128.02
274.99,149.99,121.92
299.98,149.99,140.97
324.98,149.99,121.16
349.98,149.99,149.61
374.98,149.99,131.06
399.98,149.99,125.73
424.98,149.99,120.4
449.98,149.99,140.21
474.97,149.99,109.47
499.97,149.99,131.06
524.97,149.99,109.47
549.97,149.99,100.84
574.97,149.99,101.35
599.97,149.99,111.76
624.97,149.99,99.31
649.97,149.99,118.36
